ANO;CD_SERV_SME;CD_CARGO;DC_CARGO;CD_SIT_FUNC;DC_SIT_FUNC;JORN_OPCAO;JORN_EXERCICIO;CD_UNIDADE;TP_UNIDADE;DC_UNIDADE;DRE_UNIDADE;CD_TURMA;NOME_TURMA;CD_SERIE;DC_SERIE;CD_COMPONENTE;DC_COMPONENTE;CD_TURNO;DC_TURNO;QT_CARG_HORARIA;TOT_AULAS;CD_ATRIBUICAO;CD_UNIDADE_ATRIBUICAO;DT_ATRIBUICAO;CD_TIPO_ATRIBUICAO;CD_AREA_ATUACAO;DC_AREA_ATUACAO;CD_ETAPA_ENSINO;DC_ETAPA_ENSINO;CD_CICLO_ENSINO;DC_CICLO_ENSINO;CD_MODALIDADE_ENSINO;DC_MODALIDADE_ENSINO;CD_TIPO_PROGRAMA;DC_TIPO_PROGRAMA;CD_MODALIDADE_ENSINO_PROGRAMA;DC_MODALIDADE_ENSINO_PROGRAMA
2012;2163991;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400017;CEI DIRET;BENEDITO BUENO;PJ;1183849;3C;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;171374;400017;28/06/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164001;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400255;CEI DIRET;VILA PERUS;PJ;1183269;2A;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171376;400255;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164011;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400293;CEI DIRET;RECANTO DOS HUMILDES;PJ;1187324;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171377;400293;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164021;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400087;CEI DIRET;JARDIM IPANEMA;PJ;1174762;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171378;400087;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2040903;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400528;CEU CEI;VILA CURUCA;MP;1170939;3E;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171379;400528;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164031;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400256;CEI DIRET;VILA PRADO;FO;1169163;2A;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171381;400256;06/06/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164041;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400139;CEI DIRET;JARDIM TIETE;SM;1174780;4A;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171382;400139;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164061;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400279;CEI DIRET;MARIA CONCEICAO MONTEIRO AYRES, PROFA;G;1182894;1B;241;BERCARIO I-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171384;400279;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164081;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400187;CEI DIRET;NEIDE KETELHUT;G;1181799;2A;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;171388;400187;14/02/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164091;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400207;CEI DIRET;PARQUE SANTA AMELIA;MP;1170107;2A;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;171390;400207;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164101;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400528;CEU CEI;VILA CURUCA;MP;1170762;2C;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171393;400528;24/02/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1961972;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400261;CEI DIRET;VILA SANTA INES;MP;1173246;2A;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171394;400290;16/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1819031;3875;PROF.DE ED.INFANTIL;3;ADMITIDO;;;400191;CEI DIRET;ONADYR MARCONDES;SA;1210138;9E;906;CJ ED INF. CEI;519;CJ ED INF CEI;3;Tarde               ;36;36;171395;400191;26/04/2012 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;18;CJ ED INF. CEI;4;EVEN PARA ATRIBUICAO
2012;1975162;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400008;CEI DIRET;ANTONIA MARIA TORRES DA SILVA;PE;1179295;2D;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;171515;400008;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164151;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400525;CEU CEI;SAO RAFAEL;SM;1167646;2F;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;171516;400525;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164161;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400036;CEI DIRET;CORYNTHO BALDOINO DA COSTA FILHO, VER;IQ;1178754;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171517;400036;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164171;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400278;CEI DIRET;MARIO PEREIRA COSTA, PROF;G;1183948;4A;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171518;400278;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164181;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400097;CEI DIRET;JOAO BENTO DE CARVALHO;IQ;1183810;3H;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171520;400097;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1832531;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400186;CEI DIRET;NAZIR MIGUEL, VER.;PE;1186341;4B;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;171540;400186;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;447405;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400597;CEU CEI;AZUL DA COR DO MAR;IQ;1188643;2D;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171580;400597;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2050163;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400264;CEI DIRET;VILA SAO FRANCISCO;PE;1171229;3B;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171581;400264;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2002432;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400192;CEI DIRET;PARADA XV DE NOVEMBRO;IQ;1184319;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171582;400192;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2163492;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400050;CEI DIRET;GABRIEL NOGUEIRA DE QUADROS, VER.;IQ;1179666;2A;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171586;400050;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164211;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400001;CEI DIRET;ADELAIDE LOPES RODRIGUES;JT;1189421;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171588;400001;10/04/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1983283;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400300;CEI DIRET;CITY JARAGUA IV;PJ;1173058;2B;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;171589;400300;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164222;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400037;CEI DIRET;CURUCA VELHA;MP;1199768;9B;906;CJ ED INF. CEI;519;CJ ED INF CEI;1;Manhã;36;36;171602;400037;13/07/2012 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;18;CJ ED INF. CEI;4;EVEN PARA ATRIBUICAO
2012;1977372;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400116;CEI DIRET;JARDIM RODOLFO PIRANI;SM;1185547;4B;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171630;400116;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1867752;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400514;CEU CEI;BUTANTA;BT;1169967;2C;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171634;400514;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164261;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400163;CEI DIRET;JOSE OZI, PROF.;BT;1170604;4E;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171637;400163;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1856332;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400191;CEI DIRET;ONADYR MARCONDES;SA;1184871;2E;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;171640;400191;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164271;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400218;CEI DIRET;O PEQUENO SEAREIRO;SA;1168008;4A;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171641;400218;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164281;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400214;CEI DIRET;PAULO CESAR FONTELLES DE LIMA;MP;1175590;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171651;400214;02/02/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164301;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400055;CEI DIRET;HELENA IRACY JUNQUEIRA;SA;1168065;4A;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171653;400055;18/05/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164311;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400077;CEI DIRET;JARDIM DAS PEDRAS;JT;1180262;2E;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171655;400077;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164321;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400223;CEI DIRET;RUBENS GRANJA, VER.;SA;1167540;4A;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171656;400223;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164341;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400218;CEI DIRET;O PEQUENO SEAREIRO;SA;1168009;4B;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171671;400218;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164361;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400244;CEI DIRET;ANGELA MARIA FERNANDES;SA;1167832;4C;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;171673;400244;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164371;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400179;CEI DIRET;MARIO CALDANA;PE;1187008;4B;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;171674;400179;15/05/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164381;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400223;CEI DIRET;RUBENS GRANJA, VER.;SA;1167535;2D;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171676;400223;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164441;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400004;CEI DIRET;AMERICO DE SOUZA;PE;1145408;2A;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171693;400004;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164461;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400001;CEI DIRET;ADELAIDE LOPES RODRIGUES;JT;1189443;3A;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;171698;400001;18/07/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164491;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400072;CEI DIRET;JARDIM COLONIAL;SM;1167023;1A;241;BERCARIO I-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171732;400072;09/08/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164501;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400243;CEI DIRET;MARIA DA GLORIA FREIRE LEMOS;PE;1182755;4B;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171733;400243;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1871593;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400675;CEU CEI;SAPOPEMBA;SM;1210158;9E;906;CJ ED INF. CEI;519;CJ ED INF CEI;1;Manhã;36;36;171736;400675;03/08/2012 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;18;CJ ED INF. CEI;4;EVEN PARA ATRIBUICAO
2012;2164511;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400106;CEI DIRET;JARDIM NOVE DE JULHO;SM;1166547;2D;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171739;400106;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164521;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400174;CEI DIRET;MARIA CURSI;SM;1180515;4B;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171740;400174;07/08/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1856092;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400011;CEI DIRET;ANTONIO MERLOTH, PE.;SM;1166738;3D;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171750;400011;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164191;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400229;CEI DIRET;SAO LUIZ;PE;1174570;3B;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171765;400229;19/07/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2022902;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400024;CEI DIRET;CELIA PERES SUNHIGA;SM;1190718;4A;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171766;400024;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164541;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400223;CEI DIRET;RUBENS GRANJA, VER.;SA;1167542;4C;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171768;400223;14/02/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164551;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400218;CEI DIRET;O PEQUENO SEAREIRO;SA;1168002;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171770;400218;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164561;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400223;CEI DIRET;RUBENS GRANJA, VER.;SA;1167541;4B;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171771;400223;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1713872;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400011;CEI DIRET;ANTONIO MERLOTH, PE.;SM;1166727;4C;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171785;400011;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1756404;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400291;CEI DIRET;MATIAS BONAR GONZALEZ, PE;PE;1199448;XC;929;LAUDO MEDICO;525;LAUDO MEDICO;1;Manhã;30;30;171816;400291;15/12/2011 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;42;LAUDO MEDICO;4;EVEN PARA ATRIBUICAO
2012;357883;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400264;CEI DIRET;VILA SAO FRANCISCO;PE;1171156;2A;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171819;400264;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1771763;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400143;CEI DIRET;JARDIM UMARIZAL;CL;1199245;XB;929;LAUDO MEDICO;525;LAUDO MEDICO;1;Manhã;30;30;171837;400143;15/12/2011 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;42;LAUDO MEDICO;4;EVEN PARA ATRIBUICAO
2012;2164691;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400032;CEI DIRET;CIDADE TIRADENTES;G;1186875;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171861;400032;22/05/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164701;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400281;CEI DIRET;GOITI;IQ;1169129;3A;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171863;400281;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164721;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400060;CEI DIRET;INEZ MENEZES MARIA;IP;1180357;3B;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;171864;400060;15/02/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164741;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400684;CEU CEI;CAMINHO DO MAR;SA;1171396;2C;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171881;400684;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164751;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400059;CEI DIRET;INACIO MONTEIRO;G;1186079;3B;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171892;400059;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164771;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400187;CEI DIRET;NEIDE KETELHUT;G;1182149;3A;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171893;400187;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164781;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400284;CEI DIRET;LUCIANO MENDES DE ALMEIDA, DOM;G;1187579;3A;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;171894;400284;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1847622;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400597;CEU CEI;AZUL DA COR DO MAR;IQ;1188600;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171895;400597;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164821;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400228;CEI DIRET;SAO JORGE ARPOADOR;BT;1166723;2B;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;171906;400228;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164831;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400041;CEI DIRET;DURVAL MIOLA, PROF.;MP;1183688;2C;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171907;400041;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164841;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400148;CEI DIRET;JARDIM VILA PEDROSO;MP;1192515;3A;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;171909;400025;16/05/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164851;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400059;CEI DIRET;INACIO MONTEIRO;G;1186051;2C;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171911;400059;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2164861;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400291;CEI DIRET;MATIAS BONAR GONZALEZ, PE;PE;1175061;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;171912;400291;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
